id,Price_xg
3295,4828.6123
3296,11660.148
3297,3147.6602
3298,2931.9756
3299,1495.3259
3300,8957.036
3301,4082.7446
3302,13509.869
3303,2047.8331
3304,2283.5947
3305,4665.753
3306,3731.2942
3307,2210.1787
3308,730.38837
3309,2695.822
3310,2224.5237
3311,5755.2524
3312,14765.078
3313,578.92487
3314,10088.461
3315,2664.2363
3316,14298.948
3317,2413.6482
3318,792.58466
3319,9313.435
3320,704.3387
3321,2534.8833
3322,530.5338
3323,406.76828
3324,937.71655
3325,1538.4119
3326,444.50696
3327,4786.5435
3328,4862.8335
3329,7155.365
3330,560.7851
3331,3319.1912
3332,4080.681
3333,1334.0063
3334,1133.892
3335,12669.681
3336,846.7685
3337,4038.1936
3338,2401.798
3339,2388.198
3340,7650.481
3341,8492.233
3342,4374.592
3343,9961.536
3344,1404.9819
3345,744.2546
3346,4904.2437
3347,427.9518
3348,758.0203
3349,1347.9283
3350,989.3392
3351,782.62274
3352,1184.5343
3353,1338.1914
3354,1980.55
3355,12006.814
3356,366.54846
3357,4887.0137
3358,1846.8661
3359,2767.353
3360,1068.7701
3361,1641.1616
3362,807.0206
3363,1882.3916
3364,12540.262
3365,12190.588
3366,806.5744
3367,1771.3635
3368,15419.775
3369,2059.2065
3370,491.3074
3371,13982.445
3372,581.5089
3373,572.4489
3374,15277.847
3375,5594.5293
3376,718.3623
3377,3979.272
3378,5606.376
3379,762.2015
3380,1070.7958
3381,524.89685
3382,1173.3848
3383,2429.6453
3384,2975.9846
3385,463.77118
3386,788.7898
3387,1080.7045
3388,6850.218
3389,1581.7482
3390,881.37994
3391,1211.711
3392,4461.0674
3393,501.933
3394,12236.012
3395,15647.942
3396,991.2226
3397,569.4167
3398,656.36804
3399,6358.437
3400,1836.8301
3401,2885.9407
3402,782.62286
3403,718.6152
3404,3993.2324
3405,9647.679
3406,876.73047
3407,1358.3445
3408,2744.7852
3409,1177.2042
3410,2760.4773
3411,4584.66
3412,2459.098
3413,10048.71
3414,2181.5247
3415,1234.9774
3416,1238.7512
3417,552.78656
3418,803.5563
3419,3879.5818
3420,687.48566
3421,4104.653
3422,1867.2445
3423,3901.281
3424,1809.1993
3425,5665.7925
3426,795.1299
3427,840.0911
3428,587.99304
3429,2250.0034
3430,10071.88
3431,536.6909
3432,15647.525
3433,721.9951
3434,7408.776
3435,7269.891
3436,1718.7062
3437,666.8942
3438,819.09625
3439,479.79654
3440,2684.5193
3441,840.2526
3442,14943.885
3443,16571.025
3444,5126.8525
3445,1434.3651
3446,2335.4202
3447,8973.326
3448,10854.668
3449,1006.6535
3450,912.8212
3451,724.01996
3452,385.7675
3453,929.0585
3454,1002.90717
3455,5421.4995
3456,3677.3962
3457,3663.641
3458,1709.0154
3459,1084.3927
3460,2642.6921
3461,2619.0234
3462,3554.0244
3463,6466.632
3464,2243.4216
3465,1197.3882
3466,3129.6555
3467,16773.44
3468,4592.748
3469,4165.42
3470,698.3745
3471,671.17645
3472,615.86096
3473,14718.189
3474,1676.4825
3475,696.11053
3476,4994.427
3477,4376.522
3478,3670.341
3479,8745.473
3480,1555.9708
3481,6672.6616
3482,530.3121
3483,805.7769
3484,7628.197
3485,626.5391
3486,2582.3826
3487,10321.731
3488,2224.6692
3489,2561.342
3490,684.0597
3491,4570.1943
3492,1349.4529
3493,822.54144
3494,2456.317
3495,4280.624
3496,1346.7739
3497,505.36533
3498,3237.1318
3499,457.68253
3500,762.07556
3501,1868.1256
3502,5186.6514
3503,943.2787
3504,669.7579
3505,908.9195
3506,1537.2059
3507,1603.8657
3508,5684.213
3509,4075.2397
3510,8494.332
3511,4499.8433
3512,652.3781
3513,6314.469
3514,1360.9951
3515,5168.83
3516,2982.1516
3517,1059.6552
3518,2059.91
3519,6456.6235
3520,1089.371
3521,9612.948
3522,2980.522
3523,17194.736
3524,600.50525
3525,4287.7817
3526,6507.6943
3527,17123.957
3528,15838.57
3529,1454.9385
3530,680.2656
3531,139.24648
3532,805.1882
3533,14802.999
3534,3419.434
3535,2568.7395
3536,979.35345
3537,968.2699
3538,6492.805
3539,16430.164
3540,491.85117
3541,663.935
3542,6482.5146
3543,927.0696
3544,805.96515
3545,326.7587
3546,534.9211
3547,1624.4335
3548,1798.3242
3549,1564.0764
3550,640.0334
3551,559.6599
3552,756.40814
3553,14520.878
3554,16349.938
3555,9701.955
3556,2387.834
3557,870.5255
3558,1053.8042
3559,1027.6676
3560,2428.6636
3561,1517.7405
3562,4568.4927
3563,12051.048
3564,583.36414
3565,13142.305
3566,490.0888
3567,3536.041
3568,4174.6865
3569,1618.1511
3570,8462.053
3571,821.80597
3572,2743.668
3573,1994.4741
3574,4141.145
3575,8710.978
3576,16719.66
3577,5336.906
3578,16673.768
3579,1735.5914
3580,697.53986
3581,464.34494
3582,773.57
3583,855.5131
3584,2080.1519
3585,13112.564
3586,1068.2562
3587,680.55853
3588,3209.7842
3589,4066.6724
3590,989.5885
3591,867.9426
3592,1613.265
3593,3480.7559
3594,800.7403
3595,644.77344
3596,903.42706
3597,494.38998
3598,4267.968
3599,5537.7104
3600,1761.9956
3601,747.02313
3602,799.7513
3603,1295.2792
3604,5571.8403
3605,996.4296
3606,2598.5652
3607,15107.44
3608,1616.8925
3609,4307.023
3610,1063.3048
3611,4570.098
3612,1881.9855
3613,971.5607
3614,2179.6174
3615,4314.589
3616,4387.2246
3617,5926.807
3618,8149.5073
3619,886.559
3620,3384.7576
3621,1771.8105
3622,2312.575
3623,16548.514
3624,645.38727
3625,4439.6504
3626,7142.8726
3627,767.1326
3628,945.794
3629,1256.1753
3630,5053.4844
3631,2947.6199
3632,1066.5253
3633,13591.349
3634,15378.4795
3635,1151.0831
3636,785.6254
3637,547.9048
3638,4244.3184
3639,17372.135
3640,1552.5531
3641,4062.8137
3642,14300.011
3643,535.538
3644,1301.4629
3645,8813.678
3646,2093.0806
3647,6878.8994
3648,1333.4181
3649,516.7452
3650,717.2712
3651,3767.1755
3652,5938.3154
3653,886.5035
3654,5394.892
3655,712.0633
3656,1185.9802
3657,5619.4683
3658,859.82806
3659,725.31476
3660,1353.9937
3661,795.1299
3662,381.18106
3663,10019.655
3664,1147.9521
3665,1964.7711
3666,7611.4995
3667,709.6365
3668,4336.161
3669,6163.9946
3670,3911.6921
3671,3896.3218
3672,6220.0454
3673,1434.6404
3674,6031.6816
3675,1180.7775
3676,802.35333
3677,5394.9214
3678,5300.5923
3679,5093.3364
3680,4656.725
3681,1335.2919
3682,10889.956
3683,1084.8182
3684,942.6453
3685,2024.8153
3686,1353.3224
3687,738.9245
3688,2435.776
3689,15269.558
3690,5780.613
3691,11861.019
3692,4374.1265
3693,531.463
3694,707.61346
3695,1072.9982
3696,4804.5005
3697,3712.368
3698,992.9895
3699,1741.8124
3700,783.01324
3701,434.52924
3702,4622.3945
3703,5701.2827
3704,709.0976
3705,664.6182
3706,426.9366
3707,13036.6
3708,918.7176
3709,4889.022
3710,6028.5522
3711,1961.9725
3712,11233.662
3713,5147.024
3714,575.00446
3715,624.0055
3716,16476.92
3717,5636.577
3718,743.6399
3719,676.71967
3720,1702.2178
3721,12279.464
3722,1274.3986
3723,4338.4727
3724,11821.371
3725,755.92847
3726,3810.4646
3727,2676.643
3728,15385.87
3729,9143.617
3730,7511.6934
3731,1912.8624
3732,1335.227
3733,1419.7661
3734,1311.5082
3735,7574.2886
3736,859.82806
3737,7311.368
3738,753.57086
3739,1068.3933
3740,6637.8667
3741,4744.7495
3742,3481.4219
3743,8419.847
3744,643.49927
3745,4834.058
3746,15191.45
3747,636.09906
3748,5806.621
3749,976.7957
3750,781.85297
3751,1047.7332
3752,16297.954
3753,1085.0774
3754,1400.6804
3755,782.62274
3756,10507.34
3757,787.62555
3758,963.8158
3759,1054.4552
3760,3718.2317
3761,4344.1816
3762,645.52704
3763,744.3815
3764,10955.858
3765,1071.9252
3766,1866.6125
3767,10050.72
3768,8862.617
3769,1562.9528
3770,2448.2166
3771,7254.435
3772,548.6501
3773,592.74585
3774,2838.1204
3775,889.5597
3776,10411.443
3777,1886.3268
3778,806.63184
3779,7234.353
3780,2286.8342
3781,936.2292
3782,915.164
3783,7972.1807
3784,904.6945
3785,12208.538
3786,3368.76
3787,7124.8643
3788,938.7763
3789,4318.7354
3790,5652.387
3791,3894.054
3792,6174.656
3793,11289.851
3794,4483.2534
3795,682.51624
3796,904.9971
3797,732.33484
3798,2036.5673
3799,680.78314
3800,2690.7688
3801,2823.4065
3802,12262.705
3803,507.16852
3804,738.8776
3805,4010.1086
3806,5414.7524
3807,5129.997
3808,644.5002
3809,796.21747
3810,523.7972
3811,1127.8044
3812,3240.0444
3813,1223.5814
3814,612.50214
3815,514.0335
3816,545.0938
3817,2420.0728
3818,3908.7014
3819,1448.3254
3820,3036.9258
3821,1802.5475
3822,2237.8633
3823,8400.929
3824,838.9066
3825,3006.3298
3826,12202.116
3827,3058.0715
3828,1776.0891
3829,462.0405
3830,472.68304
3831,3065.039
3832,900.9826
3833,4808.9736
3834,4476.657
3835,9610.575
3836,852.4238
3837,1212.9668
3838,4396.85
3839,790.32733
3840,5545.77
3841,2063.9067
3842,16830.787
3843,722.9041
3844,4609.712
3845,2756.1582
3846,2915.946
3847,7704.9634
3848,8802.562
3849,1988.2749
3850,1831.0634
3851,3849.5369
3852,4711.084
3853,718.5393
3854,738.9245
3855,2155.5469
3856,8867.113
3857,752.6078
3858,12054.616
3859,8085.674
3860,1109.5798
3861,859.82806
3862,1082.9203
3863,15228.185
3864,11586.292
3865,567.51105
3866,945.0515
3867,8442.179
3868,3537.7466
3869,747.2247
3870,9418.998
3871,3391.474
3872,1473.7798
3873,947.7878
3874,1562.8971
3875,4339.9077
3876,2699.135
3877,1662.1809
3878,9578.613
3879,687.5218
3880,1214.6381
3881,795.82086
3882,1096.5092
3883,4310.208
3884,614.41614
3885,764.8722
3886,767.4598
3887,3297.9666
3888,6220.063
3889,1008.0028
3890,774.37317
3891,10665.356
3892,744.69415
3893,16115.07
3894,2953.4326
3895,626.49664
3896,13291.717
3897,1761.713
3898,4313.3965
3899,1791.0929
3900,2967.3645
3901,1011.57367
3902,2308.5842
3903,3396.0305
3904,945.68945
3905,4546.75
3906,894.67303
3907,754.87494
3908,8095.098
3909,3024.168
3910,995.8183
3911,620.1939
3912,4991.92
3913,738.7967
3914,1730.647
3915,856.1003
3916,1831.2769
3917,2315.5825
3918,916.7929
3919,2256.8088
3920,2425.1982
3921,854.032
3922,487.56046
3923,750.2042
3924,1024.83
3925,1314.1447
3926,3445.6729
3927,767.4669
3928,1683.4105
3929,4317.4966
3930,1879.8755
3931,6561.326
3932,1457.6317
3933,1728.5039
3934,4065.8582
3935,2287.8374
3936,4942.3896
3937,527.4018
3938,2246.4915
3939,4701.036
3940,893.0411
3941,3034.2122
3942,2022.3867
3943,1941.9414
3944,5749.584
3945,2638.0925
3946,533.4057
3947,784.7734
3948,3537.7466
3949,6416.9443
3950,826.6653
3951,3712.067
3952,12398.023
3953,2375.0024
3954,1246.2028
3955,13386.261
3956,857.0525
3957,5766.7744
3958,958.7664
3959,848.6969
3960,1650.2935
3961,792.7404
3962,720.0423
3963,854.8381
3964,1585.9845
3965,1870.8127
3966,4763.513
3967,1096.1205
3968,12113.046
3969,1277.0393
3970,14747.804
3971,16264.149
3972,5019.1045
3973,807.2654
3974,800.8256
3975,1230.914
3976,2705.238
3977,4652.74
3978,16021.559
3979,2485.8171
3980,11385.438
3981,703.9193
3982,10954.667
3983,2314.242
3984,6835.81
3985,8858.278
3986,1544.7695
3987,710.07605
3988,2112.777
3989,1252.0831
3990,6883.8643
3991,1260.1621
3992,1200.8142
3993,756.12885
3994,6924.055
3995,947.69525
3996,3673.018
3997,4236.19
3998,1202.8835
3999,15503.559
4000,591.05145
4001,5310.241
4002,4249.1943
4003,969.67786
4004,747.1524
4005,640.26514
4006,791.36426
4007,3265.2217
4008,2351.488
4009,14916.368
4010,5205.8945
4011,630.32874
4012,1056.4324
4013,16432.088
4014,1174.748
4015,1926.4717
4016,1322.8557
4017,12321.352
4018,648.09247
4019,394.0856
4020,1682.0015
4021,4994.8584
4022,2350.2788
4023,462.7142
4024,1733.15
4025,6709.579
4026,5672.769
4027,2331.586
4028,5482.052
4029,4534.2427
4030,1015.7689
4031,590.74963
4032,1234.7194
4033,2944.8838
4034,1261.6987
4035,1027.0613
4036,725.72644
4037,4710.897
4038,400.78622
4039,760.385
4040,2331.6245
4041,790.93994
4042,562.1399
4043,8750.496
4044,1354.6348
4045,5024.048
4046,13331.825
4047,1360.0594
4048,6599.4624
4049,1525.9397
4050,2443.4614
4051,2415.27
4052,785.0566
4053,2062.0366
4054,1667.681
4055,916.38446
4056,2886.146
4057,3834.6006
4058,783.22986
4059,8371.732
4060,1057.984
4061,1489.9274
4062,853.8747
4063,13308.681
4064,720.0423
4065,1085.308
4066,715.73553
4067,2078.2034
4068,3722.2
4069,7462.8286
4070,440.7425
4071,8289.334
4072,2976.3723
4073,720.0423
4074,10705.437
4075,1263.0535
4076,4519.104
4077,834.1395
4078,3529.922
4079,2484.4268
4080,709.69507
4081,6012.8857
4082,843.69305
4083,1741.9076
4084,393.90488
4085,4805.6006
4086,5516.3257
4087,854.6498
4088,2783.1094
4089,2401.684
4090,2157.577
4091,6571.395
4092,2034.1736
4093,2936.95
4094,2091.179
4095,3281.6316
4096,4224.6694
4097,976.7957
4098,3021.8438
4099,10739.428
4100,862.91077
4101,7194.161
4102,4466.3525
4103,928.4738
4104,7052.673
4105,5058.6035
4106,741.04974
4107,3087.144
4108,1175.9052
4109,13574.546
4110,2517.1677
4111,1591.9207
4112,11452.639
4113,3505.9958
4114,557.5199
4115,658.6507
4116,1771.1713
4117,3721.935
4118,1296.5361
4119,1811.5281
4120,4680.134
4121,1847.099
4122,1796.6378
4123,976.6227
4124,1634.9578
4125,16259.415
4126,1957.0709
4127,3565.2239
4128,15857.94
4129,2551.765
4130,12461.94
4131,2750.001
4132,535.27893
4133,3319.161
4134,5126.2734
4135,1777.974
4136,995.469
4137,1750.8566
4138,2478.242
4139,544.85016
4140,2570.899
4141,611.5568
4142,526.19116
4143,11980.648
4144,1846.441
4145,5910.129
4146,4203.2407
4147,4733.925
4148,1266.8883
4149,470.42438
4150,734.91815
4151,682.7504
4152,701.8465
4153,4001.7773
4154,801.02893
4155,527.30444
4156,12919.99
4157,758.6946
4158,550.8741
4159,2799.4946
4160,1517.7965
4161,725.72644
4162,925.73334
4163,7056.6777
4164,4019.3335
4165,9303.535
4166,10756.354
4167,564.9712
4168,2335.6296
4169,3309.6455
4170,14765.285
4171,976.7957
4172,1842.0061
4173,4648.349
4174,4696.2236
4175,650.60956
4176,1993.008
4177,4268.1377
4178,2325.513
4179,665.6391
4180,2715.3716
4181,9389.405
4182,5037.005
4183,4236.2026
4184,10659.217
4185,7193.42
4186,2912.212
4187,478.19467
4188,1686.0222
4189,865.29517
4190,5970.2456
4191,2896.1099
4192,2114.5876
4193,5219.609
4194,828.88043
4195,4840.8643
4196,4132.595
4197,4616.928
4198,837.0458
4199,487.17093
4200,3384.0425
4201,14365.313
4202,968.2187
4203,895.6816
4204,2342.0168
4205,3118.6462
4206,10725.22
4207,1230.3121
4208,451.74884
4209,7392.7676
4210,3956.2349
4211,697.9697
4212,2388.193
4213,1445.6575
4214,607.2624
4215,4445.4287
4216,2097.7974
4217,4813.566
4218,771.5961
4219,2658.0173
4220,6901.7715
4221,650.4009
4222,1011.3719
4223,1320.6094
4224,4519.166
4225,2276.6643
4226,966.83466
4227,9343.275
4228,5309.0815
4229,13381.66
4230,828.1555
4231,4115.724
4232,2108.2842
4233,609.5927
4234,8499.533
4235,2221.1829
4236,786.4226
4237,833.8769
4238,2058.2737
4239,862.91077
4240,3176.448
4241,5088.3555
4242,685.421
4243,538.6677
4244,7104.533
4245,482.89026
4246,8532.131
4247,4015.392
4248,4556.9473
4249,8339.967
4250,5042.797
4251,6338.874
4252,7390.312
4253,846.88
4254,6011.549
4255,616.2913
4256,4174.383
4257,2213.5552
4258,3476.1597
4259,2764.5222
4260,695.14557
4261,5390.3623
4262,2102.659
4263,2963.9094
4264,4406.512
4265,5207.09
4266,12498.055
4267,2902.085
4268,2108.3838
4269,4064.8347
4270,7394.2217
4271,2311.6797
4272,16662.67
4273,7082.442
4274,11672.486
4275,2952.3452
4276,504.47928
4277,3642.866
4278,7901.1353
4279,1245.3774
4280,869.60144
4281,788.2128
4282,3175.7358
4283,4697.916
4284,9674.614
4285,639.5016
4286,872.75696
4287,4440.5063
4288,2344.006
4289,14498.879
4290,7096.2114
4291,1459.7517
4292,4881.5986
4293,4022.7605
4294,13612.418
4295,1296.5361
4296,8864.912
4297,977.2245
4298,1888.9318
4299,2447.5261
4300,789.6413
4301,4972.7607
4302,11689.341
4303,2445.715
4304,6604.6543
4305,5042.2783
4306,742.09204
4307,6912.1304
4308,5139.764
4309,1437.1588
4310,5045.4917
4311,1884.322
4312,11774.594
4313,17218.121
4314,845.85034
4315,727.91364
4316,3435.1145
4317,9379.273
4318,3532.685
4319,10065.563
4320,2024.5402
4321,827.7615
4322,706.6897
4323,1202.7285
4324,1613.449
4325,2534.2268
4326,5144.8447
4327,10256.306
4328,5125.7925
4329,2706.6755
4330,1309.7252
4331,422.5184
4332,678.0779
4333,8798.371
4334,2894.6309
4335,3390.1514
4336,1545.6727
4337,746.1744
4338,546.95856
4339,5389.064
4340,5031.561
4341,819.78204
4342,3167.001
4343,572.86426
4344,7453.016
4345,4039.343
4346,14041.515
4347,4321.39
4348,2490.4775
4349,1238.7504
4350,852.3231
4351,4258.262
4352,9723.691
4353,1684.5991
4354,6470.4917
4355,15513.613
4356,1247.9889
4357,1022.5597
4358,1518.4872
4359,12446.118
4360,971.1089
4361,6795.5645
4362,1818.2986
4363,16673.781
4364,802.95776
4365,550.2933
4366,1813.8636
4367,2994.0242
4368,3043.584
4369,2359.867
4370,1484.592
4371,442.08508
4372,10616.736
4373,9182.393
4374,666.3186
4375,1613.7317
4376,764.8722
4377,7220.059
4378,788.5858
4379,2114.5515
4380,574.4063
4381,15845.349
4382,2350.875
4383,796.45026
4384,610.8212
4385,7302.9487
4386,10361.443
4387,3917.748
4388,1110.6969
4389,3452.9333
4390,1635.2443
4391,666.291
4392,797.92816
4393,6583.719
4394,2220.275
4395,4518.42
4396,899.3904
4397,742.6189
4398,467.11288
4399,3845.2854
4400,1531.264
4401,703.7906
4402,15601.908
4403,2976.648
4404,2647.7725
4405,889.24915
4406,997.01404
4407,14325.186
4408,612.6022
4409,1576.5443
4410,1674.6274
4411,454.53046
4412,5529.488
4413,848.1791
4414,663.0546
4415,1347.9674
4416,896.10596
4417,5601.6274
4418,668.4345
4419,3325.5952
4420,6940.145
4421,727.2373
4422,5955.6143
4423,659.57196
4424,4875.717
4425,793.4107
4426,1465.7665
4427,4314.589
4428,850.33484
4429,6111.5166
4430,988.62964
4431,743.1315
4432,665.01
4433,4888.288
4434,1041.7019
4435,896.0657
4436,467.43457
4437,6443.3066
4438,4201.8345
4439,701.475
4440,805.02747
4441,687.48566
4442,7268.571
4443,17749.648
4444,400.61273
4445,1417.0417
4446,5964.6743
4447,2074.8499
4448,1177.5677
4449,4292.6787
4450,17124.2
4451,10757.223
4452,1070.8984
4453,1105.9957
4454,9833.757
4455,994.0841
4456,7037.8765
4457,3890.5752
4458,3971.945
4459,5079.601
4460,2501.4534
4461,2794.7078
4462,625.7667
4463,1323.2347
4464,4862.4136
4465,874.3824
4466,7750.1157
4467,670.7791
4468,4186.3906
4469,7172.3276
4470,2314.622
4471,2927.8562
4472,7749.859
4473,2131.2036
4474,2968.3228
4475,890.9477
4476,5584.5835
4477,3135.5762
4478,4391.828
4479,3331.1694
4480,1268.2076
4481,1335.0151
4482,2682.5393
4483,837.5633
4484,3346.0308
4485,12819.094
4486,2281.1487
4487,615.766
4488,1724.1447
4489,548.68146
4490,8480.736
4491,3018.8965
4492,11133.498
4493,1422.4847
4494,11996.157
4495,2346.1157
4496,3390.4368
4497,681.4132
4498,770.73425
4499,5257.275
4500,5905.561
4501,778.828
4502,3801.0645
4503,2866.783
4504,7726.074
4505,2976.8723
4506,1144.9166
4507,3662.5288
4508,4611.9824
4509,4417.2173
4510,10656.702
4511,7381.2954
4512,3328.7085
4513,11882.044
4514,10673.885
4515,7424.4185
4516,1983.8612
4517,11794.479
4518,2232.0085
4519,16012.163
4520,550.3089
4521,6640.3755
4522,6317.0117
4523,8841.297
4524,1286.7208
4525,2942.152
4526,830.43896
4527,4528.0874
4528,3155.132
4529,3109.9734
4530,12163.342
4531,4387.417
4532,1025.8958
4533,857.2709
4534,1725.8363
4535,4327.0137
4536,1923.5321
4537,13298.428
4538,4547.9463
4539,2406.1523
4540,1610.734
4541,746.1744
4542,1870.4266
4543,1140.6204
4544,3246.9932
4545,851.39624
4546,667.6063
4547,2723.7751
4548,6694.227
4549,2373.708
4550,1060.1073
4551,485.29272
4552,1017.3124
4553,6709.5073
4554,9651.576
4555,807.94507
4556,3018.2695
4557,1402.4578
4558,4357.359
4559,921.1056
4560,1576.3785
4561,8087.0835
4562,1299.6714
4563,3157.4788
4564,3105.0532
4565,15739.7705
4566,13449.19
4567,1880.8838
4568,2762.6577
4569,1066.2517
4570,1680.0352
4571,1639.7423
4572,16320.91
4573,5534.6665
4574,2087.79
4575,6747.136
4576,1337.071
4577,904.74274
4578,755.5536
4579,823.4373
4580,11650.012
4581,11905.51
4582,3142.7703
4583,712.88885
4584,1368.5945
4585,2743.933
4586,5664.4956
4587,4722.7017
4588,7425.044
4589,6733.467
4590,1583.5137
4591,1922.2991
4592,1059.1548
4593,3698.2605
4594,6520.2373
4595,5266.64
4596,8882.883
4597,3065.5361
4598,6222.4985
4599,764.72577
4600,14372.915
4601,5627.7173
4602,1839.8168
4603,806.7609
4604,7484.8193
4605,8533.195
4606,748.794
4607,2094.3582
4608,3215.287
4609,8817.891
4610,2067.0967
4611,2091.795
4612,11714.049
4613,1191.4014
4614,1412.2828
4615,695.6122
4616,7329.3315
4617,4152.014
4618,564.0832
4619,8584.063
4620,2262.4817
4621,16932.404
4622,948.55786
4623,712.70795
4624,2247.9868
4625,778.31604
4626,1994.4741
4627,442.92673
4628,15986.2705
4629,2307.659
4630,4552.9736
4631,1012.7992
4632,16356.153
4633,6533.271
4634,1386.5674
4635,6860.375
4636,1007.6007
4637,1008.3033
4638,823.17896
4639,1765.998
4640,1210.2874
4641,2773.359
4642,11193.749
4643,1043.0284
4644,2632.9976
4645,5059.0703
4646,8484.234
4647,2960.631
4648,4686.062
4649,905.83136
4650,2179.8704
4651,4477.6704
4652,17167.518
4653,488.24408
4654,14154.243
4655,857.1283
4656,10141.259
4657,676.14014
4658,3362.8872
4659,1818.0219
4660,11053.29
4661,5419.7563
4662,2542.24
4663,4183.1553
4664,866.82263
4665,4543.1997
4666,6550.269
4667,923.6652
4668,4606.597
4669,6504.4795
4670,2902.1614
4671,11233.61
4672,5698.438
4673,10315.971
4674,5823.8984
4675,2247.8542
4676,3750.6968
4677,5439.801
4678,982.56506
4679,6084.881
4680,840.6958
4681,640.0334
4682,7525.239
4683,586.57043
4684,6173.373
4685,1552.5088
4686,920.9085
4687,4142.9624
4688,727.1007
4689,4998.2124
4690,2358.0095
4691,8440.2705
4692,1070.065
4693,467.92172
4694,769.7117
4695,11395.478
4696,4125.6196
4697,2920.6914
4698,5055.634
4699,7302.9487
4700,2169.5898
4701,498.89893
4702,5006.7183
4703,1844.3999
4704,2148.1072
4705,15674.891
4706,3283.2573
4707,1049.4756
4708,1202.3604
4709,1704.3705
4710,630.33484
4711,4028.717
4712,4059.8232
4713,1068.42
4714,2596.3691
4715,2001.6042
4716,15252.351
4717,786.2086
4718,13142.859
4719,869.20197
4720,11871.69
4721,4781.289
4722,1549.9733
4723,3982.2024
4724,5537.3726
4725,7928.85
4726,2269.7642
4727,1181.9197
4728,700.41705
4729,2418.1616
4730,1259.7002
4731,2998.4312
4732,7843.5815
4733,575.03735
4734,7323.0664
4735,4898.3374
4736,4498.718
4737,1415.3855
4738,2039.0482
4739,1726.1339
4740,1714.8711
4741,4282.074
4742,571.59985
4743,3888.8044
4744,664.423
4745,15133.414
4746,779.5239
4747,4313.392
4748,580.2767
4749,770.674
4750,3717.1902
4751,409.40518
4752,422.26938
4753,875.16223
4754,976.7957
4755,4547.6606
4756,424.71463
4757,815.7485
4758,569.347
4759,2654.5718
4760,439.09314
4761,658.09424
4762,3578.4448
4763,8972.186
4764,2457.3108
4765,2442.6816
4766,625.68036
4767,1460.941
4768,528.7765
4769,6232.999
4770,13951.52
4771,1217.169
4772,1240.1221
4773,2168.0977
4774,1553.8219
4775,10282.198
4776,802.7342
4777,2163.762
4778,3380.1973
4779,717.3329
4780,8646.777
4781,1244.8795
4782,555.20386
4783,791.1073
4784,911.93756
4785,4521.337
4786,1549.8817
4787,636.5895
4788,677.4343
4789,544.3279
4790,11922.414
4791,462.33908
4792,16534.527
4793,566.17456
4794,1245.4045
4795,3587.186
4796,656.26526
4797,1549.8547
4798,13168.593
4799,732.5878
4800,3817.3093
4801,10157.669
4802,626.92426
4803,13880.024
4804,680.9566
4805,7851.494
4806,2590.4846
4807,15200.021
4808,1853.8385
4809,5818.553
4810,1022.22986
4811,812.38055
4812,7599.409
4813,15144.703
4814,1010.94116
4815,1874.2745
4816,13527.193
4817,10377.99
4818,8462.802
4819,663.53735
4820,10360.425
4821,840.3535
4822,2117.7852
4823,2452.6382
4824,2271.031
4825,4570.1943
4826,2675.6934
4827,9458.709
4828,2002.44
4829,10227.925
4830,3586.875
4831,394.7031
4832,5689.7544
4833,574.3979
4834,3993.714
4835,16243.998
4836,741.3853
4837,12430.966
4838,4275.4614
4839,1049.0792
4840,1659.3958
4841,15951.496
4842,729.091
4843,2177.3542
4844,890.65356
4845,2224.6692
4846,9615.178
4847,1110.3827
4848,947.1906
4849,607.32385
4850,2094.8123
4851,882.707
4852,2082.5964
4853,937.44476
4854,6493.0684
4855,6196.939
4856,1580.6578
4857,782.9369
4858,3490.8335
4859,6580.574
4860,2547.8115
4861,3795.205
4862,977.5316
4863,925.9443
4864,1020.4205
4865,944.5365
4866,802.95776
4867,786.2086
4868,2208.6704
4869,4272.429
4870,5670.5933
4871,994.9302
4872,625.3167
4873,2884.9197
4874,1289.381
4875,1099.9982
4876,777.5663
4877,3741.672
4878,1402.8447
4879,8273.607
4880,991.2912
4881,2169.6055
4882,5130.935
4883,2534.315
4884,12853.556
4885,1298.5792
4886,12933.35
4887,8626.172
4888,8247.358
4889,901.4431
4890,14021.888
4891,864.15045
4892,2781.0295
4893,11327.157
4894,14072.112
4895,4781.401
4896,7451.7437
4897,1746.4277
4898,841.5543
4899,6969.376
4900,1158.8553
4901,9193.41
4902,6267.316
4903,770.5895
4904,13017.808
4905,1953.7947
4906,3777.6636
4907,1373.454
4908,1348.1919
4909,638.7616
4910,6924.4673
4911,1698.2015
4912,7688.4263
4913,4536.6987
4914,2001.6042
4915,3066.962
4916,6408.365
4917,986.77435
4918,6763.876
4919,2148.293
4920,970.76434
4921,7959.371
4922,4399.4897
4923,2774.9126
4924,768.98254
4925,7243.216
4926,1295.1145
4927,5109.1094
4928,5819.368
4929,4837.2236
4930,2636.1138
4931,4900.0737
4932,2322.0647
4933,13881.599
4934,1699.0939
4935,1746.4277
4936,12841.467
4937,839.4536
4938,3946.9934
4939,2994.251
4940,702.1949
4941,1924.1218
4942,13011.862
4943,787.13837
4944,4100.835
4945,611.2842
4946,1273.801
4947,4712.661
4948,6772.8457
4949,5890.6567
4950,509.34006
4951,4235.809
4952,952.7479
4953,11930.858
4954,3279.227
4955,685.8772
4956,1645.738
4957,2158.748
4958,3383.9927
4959,8604.244
4960,3729.5115
4961,2408.2205
4962,4684.2104
